Id,Label,Comunidad,Tweet_original
gencaticUV,gencaticUV,Sin_vinculos,0
Javierautor,Javierautor,Sin_vinculos,0
Castilnuevo1,Castilnuevo1,Sin_vinculos,0
chantalapiedra,chantalapiedra,Sin_vinculos,0
Lonchibiri,Lonchibiri,Sin_vinculos,0
josemadretenes,josemadretenes,Sin_vinculos,0
antonio790602,antonio790602,Sin_vinculos,0
CrissolForum,CrissolForum,Sin_vinculos,0
patrypons,patrypons,Sin_vinculos,0
teacherpresen,teacherpresen,Sin_vinculos,0
ElAroDeAro,ElAroDeAro,Sin_vinculos,0
1979Nati,1979Nati,Sin_vinculos,0
sandycorrea94,sandycorrea94,Sin_vinculos,0
martos_pilar,martos_pilar,Sin_vinculos,0
topo_gun,topo_gun,Sin_vinculos,0
Blancafsp,Blancafsp,Sin_vinculos,0
mari_marab,mari_marab,Sin_vinculos,0
panfilina,panfilina,Sin_vinculos,0
frannydiego,frannydiego,Sin_vinculos,0
bebe15009,bebe15009,Sin_vinculos,0
NoPotemosNo,NoPotemosNo,Sin_vinculos,0
Maurici41386181,Maurici41386181,Sin_vinculos,0
PeterPon16,PeterPon16,Sin_vinculos,0
BanosDiz,BanosDiz,Sin_vinculos,0
fnajeraoficial1,fnajeraoficial1,Sin_vinculos,0
Morenamia21051,Morenamia21051,Sin_vinculos,0
SirCligner,SirCligner,Sin_vinculos,0
SusanaRivasV,SusanaRivasV,Sin_vinculos,0
tiempoesvida,tiempoesvida,Sin_vinculos,0
YHV29451709,YHV29451709,Sin_vinculos,0
Aleph349Alfredo,Aleph349Alfredo,Sin_vinculos,0
BeanaNova,BeanaNova,Sin_vinculos,0
iudicobasan,iudicobasan,Sin_vinculos,0
Arce85Azul,Arce85Azul,Sin_vinculos,0
jimmi276,jimmi276,Sin_vinculos,0
CordovaOrnaldo,CordovaOrnaldo,Sin_vinculos,0
javiergenta,javiergenta,Sin_vinculos,0
exder101,exder101,Sin_vinculos,0
ManuelDeniz2,ManuelDeniz2,Sin_vinculos,0
UnoMasDel68,UnoMasDel68,Sin_vinculos,0
Jhon_Jhos_e,Jhon_Jhos_e,Sin_vinculos,0
RosaMarAG_VOX,RosaMarAG_VOX,Sin_vinculos,0
dracu23,dracu23,Sin_vinculos,0
Luisma0526,Luisma0526,Sin_vinculos,0
CanReull,CanReull,Sin_vinculos,0
Arnoia999,Arnoia999,Sin_vinculos,0
emtrizal61,emtrizal61,Sin_vinculos,0
MxRelevante,MxRelevante,Sin_vinculos,1
pachy267,pachy267,Sin_vinculos,0
Prisca84935656,Prisca84935656,Sin_vinculos,0
CorralSampedro,CorralSampedro,Sin_vinculos,0
CarmenRevista,CarmenRevista,Sin_vinculos,0
frealengo1,frealengo1,Sin_vinculos,0
VMartinezManuel,VMartinezManuel,Sin_vinculos,0
frankmaroc26,frankmaroc26,Sin_vinculos,0
Toni_Aguilar440,Toni_Aguilar440,Sin_vinculos,0
Meroliva,Meroliva,Sin_vinculos,0
jomavigo67,jomavigo67,Sin_vinculos,0
fizuleo356,fizuleo356,Sin_vinculos,0
AdrianaSwis,AdrianaSwis,Sin_vinculos,0
curicornio70,curicornio70,Sin_vinculos,0
ToniAlba0,ToniAlba0,Sin_vinculos,0
nomemanden,nomemanden,Sin_vinculos,0
bmarassa,bmarassa,Sin_vinculos,0
Bambino096,Bambino096,Sin_vinculos,0
conexionnl1,conexionnl1,Sin_vinculos,0
EnYuncosPodemos,EnYuncosPodemos,Sin_vinculos,0
YoVotoAPabloIg1,YoVotoAPabloIg1,Sin_vinculos,0
sruedapascual,sruedapascual,Sigue_comunidad,0
Maribelvoladora,Maribelvoladora,Sin_vinculos,0
Mahelvamp,Mahelvamp,Sin_vinculos,0
Jo_Bulani_2010,Jo_Bulani_2010,Sin_vinculos,0
DCoeinf,DCoeinf,Sin_vinculos,0
YVacantes,YVacantes,Sigue_comunidad,0
carmenferenf,carmenferenf,Sin_vinculos,0
Juanfraav,Juanfraav,Sin_vinculos,0
felo_melo,felo_melo,Sin_vinculos,0
JDMagno,JDMagno,Sin_vinculos,0
ElMarqus7,ElMarqus7,Sin_vinculos,0
VBalear,VBalear,Sin_vinculos,0
LorenaDarkfate,LorenaDarkfate,Sin_vinculos,0
merlufer,merlufer,Sin_vinculos,0
JoseAlc57942473,JoseAlc57942473,Sin_vinculos,0
REALFANCLUBDVOX,REALFANCLUBDVOX,Sin_vinculos,0
Alberto71038477,Alberto71038477,Sin_vinculos,0
rodrigoflosi,rodrigoflosi,Sin_vinculos,0
mayt362,mayt362,Sin_vinculos,0
Cateusca1,Cateusca1,Sin_vinculos,0
quiniel72,quiniel72,Sin_vinculos,0
PaquitodeVox,PaquitodeVox,Sin_vinculos,0
VOXFANCLUBOFI,VOXFANCLUBOFI,Sin_vinculos,0
MumisMero,MumisMero,Sin_vinculos,0
Edisonebog,Edisonebog,Sin_vinculos,0
ConchiMartnez14,ConchiMartnez14,Sin_vinculos,0
gonzalocogonza2,gonzalocogonza2,Sin_vinculos,0
juancar11631737,juancar11631737,Sin_vinculos,0
FR_Guajardo,FR_Guajardo,Sigue_comunidad,0
Maipa8,Maipa8,Sin_vinculos,0
saul_1973,saul_1973,Sin_vinculos,0
MaTeresaTrevino,MaTeresaTrevino,Sigue_comunidad,0
mathusalen2020,mathusalen2020,Sin_vinculos,0
voces73405127,voces73405127,Sin_vinculos,0
pilarin007,pilarin007,Sin_vinculos,0
Mark57734329,Mark57734329,Sin_vinculos,0
pepepousa,pepepousa,Sin_vinculos,0
culiviche,culiviche,Sin_vinculos,0
LordNario,LordNario,Sin_vinculos,0
BLACK_GRAS,BLACK_GRAS,Sin_vinculos,0
mariace44047252,mariace44047252,Sin_vinculos,0
xockes,xockes,Sin_vinculos,0
Antonio35262502,Antonio35262502,Sin_vinculos,0
Beatriz28144321,Beatriz28144321,Sin_vinculos,0
eav_rafael,eav_rafael,Sin_vinculos,0
DnaUrsula,DnaUrsula,Sin_vinculos,0
Victori99623777,Victori99623777,Sin_vinculos,0
sarahibagar,sarahibagar,Sin_vinculos,0
sfprieto,sfprieto,Sin_vinculos,0
LosCazaVacantes,LosCazaVacantes,Sin_vinculos,0
dndnd15156,dndnd15156,Sin_vinculos,0
Amartinezgrane1,Amartinezgrane1,Sin_vinculos,0
MaikpiP,MaikpiP,Sin_vinculos,0
Jo_Herrero,Jo_Herrero,Sin_vinculos,0
CruzPicazo2,CruzPicazo2,Sin_vinculos,0
estoyharto1,estoyharto1,Sin_vinculos,0
MMercedel,MMercedel,Sin_vinculos,0
roucoferreria,roucoferreria,Sin_vinculos,0
MedBlanch,MedBlanch,Sin_vinculos,0
olafmar,olafmar,Sin_vinculos,0
salaseco,salaseco,Sin_vinculos,0
agusgfigueras,agusgfigueras,Sin_vinculos,0
ElensGuitart,ElensGuitart,Sin_vinculos,0
RHerap,RHerap,Sin_vinculos,0
MaxKirschberg,MaxKirschberg,Sin_vinculos,0
Liberty0963,Liberty0963,Sin_vinculos,0
kusus17,kusus17,Sin_vinculos,0
hugomarrod,hugomarrod,Sin_vinculos,0
RocoVillar1,RocoVillar1,Sin_vinculos,0
NavajaMariposa,NavajaMariposa,Sin_vinculos,0
scottyserra,scottyserra,Sin_vinculos,0
BarajitasAna,BarajitasAna,Sin_vinculos,0
laisla62,laisla62,Sin_vinculos,0
Piera2050,Piera2050,Sin_vinculos,0
BrigChurruca,BrigChurruca,Sin_vinculos,0
Pisapraos0,Pisapraos0,Sin_vinculos,0
drcerezuela1,drcerezuela1,Sin_vinculos,0
EEvadidac,EEvadidac,Sin_vinculos,0
jcespi2005,jcespi2005,Sin_vinculos,0
alabordag1,alabordag1,Sin_vinculos,0
EnVanguardia202,EnVanguardia202,Sin_vinculos,0
xosico,xosico,Sin_vinculos,0
IcarVox,IcarVox,Sin_vinculos,0
Victorazulon,Victorazulon,Sin_vinculos,0
DeMalagaBen,DeMalagaBen,Sin_vinculos,0
Carol06558135,Carol06558135,Sin_vinculos,0
azorka13dragon,azorka13dragon,Sin_vinculos,0
Pilinamas,Pilinamas,Sin_vinculos,0
Maria59043110,Maria59043110,Sin_vinculos,0
RamonCP67,RamonCP67,Sin_vinculos,0
aeogab19,aeogab19,Sin_vinculos,0
Carmela81205927,Carmela81205927,Sin_vinculos,0
ElBarondemex,ElBarondemex,Sin_vinculos,0
GobAbiertoCol,GobAbiertoCol,Es_comunidad,0
jurassic_2002es,jurassic_2002es,Sin_vinculos,0
NCReRod,NCReRod,Sin_vinculos,0
mjavilaa,mjavilaa,Sin_vinculos,0
kenaydrago,kenaydrago,Sin_vinculos,0
GrouchoMarcos,GrouchoMarcos,Sin_vinculos,0
carla65962203,carla65962203,Sin_vinculos,0
joel_2001_cdz,joel_2001_cdz,Sin_vinculos,0
giulyglez1,giulyglez1,Sin_vinculos,0
kikorron9,kikorron9,Sin_vinculos,0
RafaelHerranz55,RafaelHerranz55,Sin_vinculos,0
UlisesRamirezG,UlisesRamirezG,Sin_vinculos,1
ATCoco2017,ATCoco2017,Sin_vinculos,0
maritoovelar,maritoovelar,Sin_vinculos,0
Alfonso70722035,Alfonso70722035,Sin_vinculos,0
CarrilVirgilio,CarrilVirgilio,Sin_vinculos,0
pvmatud,pvmatud,Sin_vinculos,0
curreitor,curreitor,Sin_vinculos,0
Ana38164771,Ana38164771,Sin_vinculos,0
roccoespana,roccoespana,Sin_vinculos,0
Siguien62124986,Siguien62124986,Sin_vinculos,0
SilviaF36420226,SilviaF36420226,Sin_vinculos,0
margem21,margem21,Sin_vinculos,0
IreneRivas7,IreneRivas7,Sin_vinculos,0
aneshalieli,aneshalieli,Sin_vinculos,0
VOXpESPANA,VOXpESPANA,Sin_vinculos,0
lordpady,lordpady,Sin_vinculos,0
canuterio96,canuterio96,Sin_vinculos,0
Guzmansuli1,Guzmansuli1,Sin_vinculos,0
miguelcsz,miguelcsz,Sin_vinculos,0
Mar56925884,Mar56925884,Sin_vinculos,0
barandaand2,barandaand2,Sin_vinculos,0
inmoaverycom,inmoaverycom,Sin_vinculos,0
Pocolopez2,Pocolopez2,Sin_vinculos,0
Cristin81378186,Cristin81378186,Sin_vinculos,0
ClerkKant1,ClerkKant1,Sin_vinculos,0
pichi74sp,pichi74sp,Sin_vinculos,0
taliban2214,taliban2214,Sin_vinculos,0
Vadodecaza1,Vadodecaza1,Sin_vinculos,0
juanmiguelvigil,juanmiguelvigil,Sin_vinculos,0
PCdc22,PCdc22,Sin_vinculos,0
jalifante,jalifante,Sin_vinculos,0
waltelpol,waltelpol,Sin_vinculos,0
indomitatorRS2,indomitatorRS2,Sin_vinculos,0
Juanmjh1,Juanmjh1,Sin_vinculos,0
vejinor,vejinor,Sin_vinculos,0
SaulTrend,SaulTrend,Sin_vinculos,0
angelheras64,angelheras64,Sin_vinculos,0
CarlosJ65007537,CarlosJ65007537,Sin_vinculos,0
thommyspain,thommyspain,Sin_vinculos,0
dani_betico4,dani_betico4,Sin_vinculos,0
Carlos92342,Carlos92342,Sin_vinculos,0
AtienzaOp,AtienzaOp,Sin_vinculos,0
YYexux,YYexux,Sin_vinculos,0
jalocu1960,jalocu1960,Sin_vinculos,0
Antonio72112202,Antonio72112202,Sin_vinculos,0
Luka63,Luka63,Sin_vinculos,0
Mazcua,Mazcua,Sin_vinculos,0
Noche1605,Noche1605,Sin_vinculos,0
no_pointofview,no_pointofview,Sin_vinculos,0
RupertitaR,RupertitaR,Sin_vinculos,0
BMoyaGomzalez,BMoyaGomzalez,Sin_vinculos,0
lulica79566257,lulica79566257,Sin_vinculos,0
CarmenQ76015649,CarmenQ76015649,Sin_vinculos,0
sofiyou56,sofiyou56,Sin_vinculos,0
vencejor,vencejor,Sin_vinculos,0
BVellisco1,BVellisco1,Sin_vinculos,0
anfervi,anfervi,Sin_vinculos,0
Montesforever,Montesforever,Sin_vinculos,0
Dannyelsan1613,Dannyelsan1613,Sin_vinculos,0
ferfercarpediem,ferfercarpediem,Sin_vinculos,0
Federivas2013,Federivas2013,Sin_vinculos,0
loc_coco,loc_coco,Sin_vinculos,0
kuki_patri,kuki_patri,Sin_vinculos,0
rafamaroto17,rafamaroto17,Sin_vinculos,0
Candy_Chasirasi,Candy_Chasirasi,Sin_vinculos,0
mailidi,mailidi,Sin_vinculos,0
BuenoConservate,BuenoConservate,Sin_vinculos,0
reme1364,reme1364,Sin_vinculos,0
CarmenR66023383,CarmenR66023383,Sin_vinculos,0
mgicafe,mgicafe,Sin_vinculos,0
PedroMi318i,PedroMi318i,Sin_vinculos,0
dididodo_c2,dididodo_c2,Sin_vinculos,0
FerchoJFAL,FerchoJFAL,Sin_vinculos,0
ManilkaraZ,ManilkaraZ,Sin_vinculos,0
notasausencia,notasausencia,Sin_vinculos,0
Bere_mu_Za,Bere_mu_Za,Sin_vinculos,0
valelelele_,valelelele_,Sin_vinculos,0
ApisSureste,ApisSureste,Sin_vinculos,0
VotoLGBTQ,VotoLGBTQ,Sin_vinculos,0
SilviaCJ1,SilviaCJ1,Sin_vinculos,0
santimgarrido,santimgarrido,Sin_vinculos,0
monicmar68,monicmar68,Sin_vinculos,0
Radio_Web_MACBA,Radio_Web_MACBA,Sin_vinculos,0
SeirenFilms,SeirenFilms,Sin_vinculos,0
apoloniogomez,apoloniogomez,Sin_vinculos,0
klizgoat,klizgoat,Sin_vinculos,0
D_Villalonga,D_Villalonga,Sin_vinculos,0
madlonz4,madlonz4,Sin_vinculos,0
DelQuerol,DelQuerol,Sin_vinculos,0
AlberGarciaSan,AlberGarciaSan,Sin_vinculos,0
alejandros923,alejandros923,Sin_vinculos,0
zeux252000,zeux252000,Sin_vinculos,0
WilleamAlberto,WilleamAlberto,Sin_vinculos,0
twintesis,twintesis,Sin_vinculos,0
norina67,norina67,Sin_vinculos,0
TienenMiVoto24,TienenMiVoto24,Sin_vinculos,0
JesusDisalle,JesusDisalle,Sin_vinculos,0
andersonmavi30,andersonmavi30,Sigue_comunidad,0
Adrian_Gcia,Adrian_Gcia,Sin_vinculos,0
almu_hs,almu_hs,Sin_vinculos,0
UbunlogWeb,UbunlogWeb,Sin_vinculos,0
LXALinuxAdictos,LXALinuxAdictos,Sin_vinculos,0
Reciaria,Reciaria,Sigue_comunidad,0
Ksport29,Ksport29,Sin_vinculos,0
soyelisarios,soyelisarios,Sin_vinculos,1
vaacpy,vaacpy,Sin_vinculos,0
aleco_rodri,aleco_rodri,Sin_vinculos,0
CarlosCorri11,CarlosCorri11,Sin_vinculos,0
fportantier,fportantier,Sin_vinculos,0
andyromerodev,andyromerodev,Sin_vinculos,0
CorinaPin2,CorinaPin2,Sin_vinculos,0
nathamilano1,nathamilano1,Sin_vinculos,0
manuelernestog,manuelernestog,Sin_vinculos,0
albiportillo77,albiportillo77,Sin_vinculos,0
PosadaVilda,PosadaVilda,Sin_vinculos,0
Carloschavo2,Carloschavo2,Sin_vinculos,0
VReyesOficial,VReyesOficial,Sin_vinculos,0
SrAnonimous_666,SrAnonimous_666,Sin_vinculos,0
jardindelno,jardindelno,Sin_vinculos,0
Esqueda_LopezCh,Esqueda_LopezCh,Sin_vinculos,0
D10883441,D10883441,Sin_vinculos,0
zzkrecords,zzkrecords,Sin_vinculos,0
David_CabreraC,David_CabreraC,Sin_vinculos,0
angelisnardi,angelisnardi,Sin_vinculos,0
mvargasg86,mvargasg86,Sin_vinculos,0
JaviHdzzzz,JaviHdzzzz,Sin_vinculos,0
Psegovia9976,Psegovia9976,Sin_vinculos,0
pjorquera,pjorquera,Sin_vinculos,0
CIEUATx,CIEUATx,Sigue_comunidad,0
Amcarben,Amcarben,Sin_vinculos,0
PaulUrbina666,PaulUrbina666,Sin_vinculos,0
yutinico,yutinico,Sin_vinculos,0
old_isra1,old_isra1,Sin_vinculos,0
FrenteCumbiero,FrenteCumbiero,Sin_vinculos,0
Egilona,Egilona,Sin_vinculos,0
kristiamchavez,kristiamchavez,Sin_vinculos,0
PosibleEs,PosibleEs,Sin_vinculos,0
Rexacz,Rexacz,Sin_vinculos,0
ReketePatri81,ReketePatri81,Sin_vinculos,0
Fepile9,Fepile9,Sin_vinculos,0
guerra_idy,guerra_idy,Sin_vinculos,0
anitamober,anitamober,Sin_vinculos,0
adgardi,adgardi,Sin_vinculos,0
lennardscript,lennardscript,Sin_vinculos,0
chuckyjuy,chuckyjuy,Sigue_comunidad,0
DabiddoKun,DabiddoKun,Sin_vinculos,0
manologc_salsa,manologc_salsa,Sin_vinculos,0
edicionweb,edicionweb,Sin_vinculos,0
lrioscoutino,lrioscoutino,Sin_vinculos,0
Echo_Hunter,Echo_Hunter,Sin_vinculos,0
JosueFerr1995,JosueFerr1995,Sin_vinculos,0
HeroNeos13,HeroNeos13,Sin_vinculos,0
angelitoqr,angelitoqr,Sin_vinculos,0
hectorgpergo,hectorgpergo,Sin_vinculos,0
LourdesMZaragoz,LourdesMZaragoz,Sin_vinculos,0
AytoYecla,AytoYecla,Sin_vinculos,0
cusi_claudio,cusi_claudio,Sin_vinculos,0
myosinttrainer,myosinttrainer,Sin_vinculos,0
Chupy35,Chupy35,Sin_vinculos,0
Steffy_Valencia,Steffy_Valencia,Sin_vinculos,0
codeshard,codeshard,Sin_vinculos,0
gvamericalatina,gvamericalatina,Es_comunidad,0
ChamanTrueno,ChamanTrueno,Sin_vinculos,0
dustfruit,dustfruit,Sin_vinculos,0
soyzuztech,soyzuztech,Sin_vinculos,0
RxManuel,RxManuel,Sin_vinculos,0
BtcAndres,BtcAndres,Sin_vinculos,1
asofiamon,asofiamon,Sin_vinculos,0
JuanPabloskyy,JuanPabloskyy,Sin_vinculos,0
aandaradev,aandaradev,Sin_vinculos,0
darapepe,darapepe,Sin_vinculos,0
EnojadaTipita,EnojadaTipita,Sin_vinculos,0
albertccs1976,albertccs1976,Sigue_comunidad,1
DiegoCeballosLo,DiegoCeballosLo,Sin_vinculos,0
Rebeyurima,Rebeyurima,Sin_vinculos,0
raslaef,raslaef,Sin_vinculos,0
xTh3No3x,xTh3No3x,Sin_vinculos,0
jdanezc,jdanezc,Sin_vinculos,0
PathrosYHafid,PathrosYHafid,Sin_vinculos,0
krudox,krudox,Sin_vinculos,0
CEP_Orcera,CEP_Orcera,Sin_vinculos,0
OmegaTOfficial,OmegaTOfficial,Sin_vinculos,0
brandelune,brandelune,Sin_vinculos,0
JLBuenoMendez,JLBuenoMendez,Sin_vinculos,0
jmcarias,jmcarias,Sin_vinculos,0
am_rivillaniu,am_rivillaniu,Sin_vinculos,0
rserlew,rserlew,Sin_vinculos,0
OlgerEras,OlgerEras,Sin_vinculos,0
C26NavasMariluz,C26NavasMariluz,Sin_vinculos,0
contreras_vejar,contreras_vejar,Sin_vinculos,0
emiliobueso,emiliobueso,Sin_vinculos,0
Eduardo00767834,Eduardo00767834,Sin_vinculos,0
Area51_EC,Area51_EC,Sin_vinculos,0
looneytunes03,looneytunes03,Sin_vinculos,0
SergioMonraz,SergioMonraz,Sin_vinculos,0
EnciendeApaga,EnciendeApaga,Sin_vinculos,0
profealfonsojs,profealfonsojs,Sin_vinculos,0
lexv3,lexv3,Sin_vinculos,0
VillenMillenion,VillenMillenion,Sin_vinculos,0
Manoceva,Manoceva,Sin_vinculos,0
yemilecrojas,yemilecrojas,Sin_vinculos,0
YulyFlores15,YulyFlores15,Sin_vinculos,0
AlejandroSig,AlejandroSig,Sin_vinculos,0
yonnyMujica2,yonnyMujica2,Sin_vinculos,0
StyleCoro,StyleCoro,Sin_vinculos,0
ENIIT_,ENIIT_,Sin_vinculos,0
cexxiliavergara,cexxiliavergara,Sin_vinculos,0
Rafael71323328,Rafael71323328,Sin_vinculos,0
marlyromebc,marlyromebc,Sin_vinculos,0
velizmari534,velizmari534,Sin_vinculos,0
Vernica35676693,Vernica35676693,Sin_vinculos,0
pavivina,pavivina,Sin_vinculos,0
Jesus82830043,Jesus82830043,Sin_vinculos,0
Willy57799058,Willy57799058,Sin_vinculos,0
MaraJogon,MaraJogon,Sin_vinculos,0
GreciaQuirpa,GreciaQuirpa,Sin_vinculos,0
mendez_wiki,mendez_wiki,Sin_vinculos,0
cas21bqto,cas21bqto,Sin_vinculos,0
panagreen,panagreen,Sin_vinculos,0
antoniohoya123,antoniohoya123,Sin_vinculos,0
ChaconEliangel,ChaconEliangel,Sin_vinculos,0
JovenDLaPatria,JovenDLaPatria,Sin_vinculos,0
RuthSua25829059,RuthSua25829059,Sin_vinculos,0
rivilla131,rivilla131,Sin_vinculos,0
Francis41513132,Francis41513132,Sin_vinculos,0
ThisisDuna,ThisisDuna,Sin_vinculos,0
AcostaJesus22,AcostaJesus22,Sin_vinculos,0
dani199208,dani199208,Sin_vinculos,0
joseher24827888,joseher24827888,Sin_vinculos,0
TeresoGustavo,TeresoGustavo,Sin_vinculos,0
LeonardoGuanip5,LeonardoGuanip5,Sin_vinculos,0
andy000011122,andy000011122,Sin_vinculos,0
Cuello51797248,Cuello51797248,Sin_vinculos,0
karolin02737985,karolin02737985,Sin_vinculos,0
GilbertoAlborn8,GilbertoAlborn8,Sin_vinculos,0
JesusHi12761710,JesusHi12761710,Sin_vinculos,0
Ibramadriz,Ibramadriz,Sin_vinculos,0
Alejand16372066,Alejand16372066,Sin_vinculos,0
Adalber601,Adalber601,Sin_vinculos,0
JorgeOberto6,JorgeOberto6,Sin_vinculos,0
Alejand68914313,Alejand68914313,Sin_vinculos,0
moralesluisa784,moralesluisa784,Sin_vinculos,0
JoseVer55396815,JoseVer55396815,Sin_vinculos,0
lanchero_r,lanchero_r,Sin_vinculos,0
Frikiti5,Frikiti5,Sin_vinculos,0
AlexisR1502,AlexisR1502,Sin_vinculos,0
johngar58681295,johngar58681295,Sin_vinculos,0
LManeiroORA,LManeiroORA,Sin_vinculos,0
Maribel20285858,Maribel20285858,Sin_vinculos,0
francysmar28,francysmar28,Sin_vinculos,0
JoseMon03970263,JoseMon03970263,Sin_vinculos,0
GersonV91346828,GersonV91346828,Sin_vinculos,0
CarolGo42610365,CarolGo42610365,Sin_vinculos,0
OneisiSanchez,OneisiSanchez,Sin_vinculos,0
Alviarez123,Alviarez123,Sin_vinculos,0
NoelMar30339021,NoelMar30339021,Sin_vinculos,0
miliciaestudia1,miliciaestudia1,Sin_vinculos,0
anachir74887981,anachir74887981,Sin_vinculos,0
nurcamaruehere1,nurcamaruehere1,Sin_vinculos,0
Edi_fernandez03,Edi_fernandez03,Sin_vinculos,0
LuisFer77078231,LuisFer77078231,Sin_vinculos,0
EdgarNegron19,EdgarNegron19,Sin_vinculos,0
Nachoitn,Nachoitn,Sin_vinculos,0
tropa_uneti17,tropa_uneti17,Sin_vinculos,1
frany19961,frany19961,Sin_vinculos,0
jorgesu98415080,jorgesu98415080,Sin_vinculos,0
rivillasarai,rivillasarai,Sin_vinculos,0
moresvyrodrig,moresvyrodrig,Sin_vinculos,0
KeivisYamarte,KeivisYamarte,Sin_vinculos,0
Yhalexis4,Yhalexis4,Sin_vinculos,0
felicia18640359,felicia18640359,Sin_vinculos,0
Andres_RISCV,Andres_RISCV,Sigue_comunidad,0
carlostomasini,carlostomasini,Sin_vinculos,0
AdamesVillamil,AdamesVillamil,Sin_vinculos,0
Miguel84131267,Miguel84131267,Sin_vinculos,0
InfoCdMex,InfoCdMex,Sigue_comunidad,0
HectorMayaI,HectorMayaI,Sin_vinculos,0
SmartVpn_EE_ADS,SmartVpn_EE_ADS,Sin_vinculos,0
David_Q_R,David_Q_R,Sin_vinculos,0
platoniq,platoniq,Sin_vinculos,0
decidim_org,decidim_org,Es_comunidad,0
nil_hb95,nil_hb95,Sin_vinculos,0
majoscowx2,majoscowx2,Sin_vinculos,0
cdparra,cdparra,Sigue_comunidad,0
FerchoMaidana,FerchoMaidana,Sin_vinculos,0
FFiorioPizurno,FFiorioPizurno,Sin_vinculos,0
SilviaMorimoto,SilviaMorimoto,Sin_vinculos,0
jechevers,jechevers,Sin_vinculos,0
salhaj,salhaj,Sin_vinculos,0
podcastlinux,podcastlinux,Sin_vinculos,0
fuensanta_1,fuensanta_1,Sin_vinculos,0
MiriamRojasP,MiriamRojasP,Sin_vinculos,0
RecluITmx,RecluITmx,Sigue_comunidad,0
Kaka_Laux,Kaka_Laux,Sin_vinculos,0
douglasomaia,douglasomaia,Sin_vinculos,0
popkorman,popkorman,Sin_vinculos,0
Rariesariana,Rariesariana,Sin_vinculos,0
laelleafar,laelleafar,Sin_vinculos,0
leonascimento07,leonascimento07,Sin_vinculos,0
dannyelSa,dannyelSa,Sin_vinculos,0
alisonsilva_,alisonsilva_,Sin_vinculos,0
claudiocanuto,claudiocanuto,Sin_vinculos,0
tsnormando,tsnormando,Sin_vinculos,0
redi_roger,redi_roger,Sin_vinculos,0
OPalindromista,OPalindromista,Sin_vinculos,0
a1000tonLima,a1000tonLima,Sin_vinculos,0
jpcuenca,jpcuenca,Sin_vinculos,0
FelipeA74314880,FelipeA74314880,Sin_vinculos,0
desaninhador,desaninhador,Sin_vinculos,0
alissonmasoares,alissonmasoares,Sin_vinculos,0
icarovsky,icarovsky,Sin_vinculos,0
icarosolaire,icarosolaire,Sin_vinculos,0
acao32,acao32,Sin_vinculos,0
RenataMourao,RenataMourao,Sin_vinculos,0
ElyeserSzturm,ElyeserSzturm,Sin_vinculos,0
ShaozengZ,ShaozengZ,Sin_vinculos,0
luxfl_,luxfl_,Sin_vinculos,0
pablobrodrigues,pablobrodrigues,Sin_vinculos,0
stef_stett,stef_stett,Sin_vinculos,0
ManicmioPoetic1,ManicmioPoetic1,Sin_vinculos,0
hockey_roll,hockey_roll,Sin_vinculos,0
darlissou,darlissou,Sin_vinculos,0
LabcamA,LabcamA,Sin_vinculos,0
mllrviv,mllrviv,Sin_vinculos,0
Luisgeoaktion,Luisgeoaktion,Sin_vinculos,0
zecavilardaga,zecavilardaga,Sin_vinculos,0
prtalves,prtalves,Sin_vinculos,0
lavieenrose7594,lavieenrose7594,Sin_vinculos,0
realidademagica,realidademagica,Sin_vinculos,0
manda_Lelis,manda_Lelis,Sin_vinculos,0
burguesdobem,burguesdobem,Sin_vinculos,0
Umacoisaacesa,Umacoisaacesa,Sin_vinculos,0
oarthurmartins,oarthurmartins,Sin_vinculos,0
FelipeSopi,FelipeSopi,Sin_vinculos,0
bonzaniniric,bonzaniniric,Sin_vinculos,0
RafaelJMarques1,RafaelJMarques1,Sin_vinculos,0
thuraraujo,thuraraujo,Sin_vinculos,0
macambiragyn,macambiragyn,Sin_vinculos,0
djalepeixoto,djalepeixoto,Sin_vinculos,0
Patrici86981822,Patrici86981822,Sin_vinculos,0
luistfd,luistfd,Sin_vinculos,0
zanardx,zanardx,Sin_vinculos,0
thiagotxai,thiagotxai,Sin_vinculos,0
sergiopedro,sergiopedro,Sin_vinculos,0
totoviscky,totoviscky,Sin_vinculos,0
edbarrosadv,edbarrosadv,Sin_vinculos,0
klynamen,klynamen,Sin_vinculos,0
Saodionisio,Saodionisio,Sin_vinculos,0
mabatalha,mabatalha,Sin_vinculos,0
elioncampos,elioncampos,Sin_vinculos,0
ShanaEmanuelle,ShanaEmanuelle,Sin_vinculos,0
Lucicecilia,Lucicecilia,Sin_vinculos,0
joelsonramosj,joelsonramosj,Sin_vinculos,0
GilbertoHochman,GilbertoHochman,Sin_vinculos,0
CaldasFagundes,CaldasFagundes,Sin_vinculos,0
figueiredo_f3,figueiredo_f3,Sin_vinculos,0
vampiroteuta,vampiroteuta,Sin_vinculos,0
JairDesventura,JairDesventura,Sin_vinculos,0
LeoTNAlmeida,LeoTNAlmeida,Sin_vinculos,0
jorgescolaa,jorgescolaa,Sin_vinculos,0
rodrigo_turin,rodrigo_turin,Sin_vinculos,0
territoriosteam,territoriosteam,Es_comunidad,1
diana_nerd,diana_nerd,Sigue_comunidad,1
Technolatinas,Technolatinas,Es_comunidad,1
