"","id_str"
"1153","1633080064018399234"
"1154","1633077278279073792"
"1155","1633069552731922438"
"1156","1633025281169694721"
"1157","1633024386717429761"
"1158","1632872521933508609"
"1159","1632869072705662985"
"1160","1632839284439785472"
"1161","1632764899473473539"
"1162","1632762325529755649"
"1163","1632761040416145409"
"1164","1632758767317024768"
"1165","1632738396413247488"
"1166","1632734777307529217"
"1167","1632715742515982337"
"1168","1632715065957797889"
"1169","1632682039391428608"
"1170","1632679092335116288"
"1171","1634647699558473730"
"1172","1636162971423350786"
"1173","1636161745285701632"
"1174","1636151487133884416"
"1175","1636146900934983680"
"1176","1636145481658015746"
"1177","1636140499026190336"
"1178","1636140453597700105"
"1179","1636136384523120643"
"1180","1636128776651169792"
"1181","1636126848974311428"
"1182","1636124819686055940"
"1183","1636124818339688449"
"1184","1636122677541781506"
"1185","1636120823256719366"
"1186","1636120101173723137"
"1187","1636108207096569858"
"1188","1636098184253517828"
"1189","1636090349318729728"
"1190","1636089013533659139"
"1191","1636087272935227403"
"1192","1636082121985908741"
"1193","1636080846900809730"
"1194","1636080122422870018"
"1195","1636079915433963520"
"1196","1636076993602043905"
"1197","1636075919566831621"
"1198","1636075034253967362"
"1199","1636072671539609600"
"1200","1636071097673162755"
"1201","1636070879732875265"
"1202","1636070241770905601"
"1203","1636061152722468865"
"1204","1636061052629573632"
"1205","1636060873927147520"
"1206","1636060358203809800"
"1207","1636059882989158409"
"1208","1636056746568437763"
"1209","1636056174968598528"
"1210","1636054692852559874"
"1211","1636054455916306441"
"1212","1636053715051327489"
"1213","1636053287857168385"
"1214","1636050663003045889"
"1215","1636049622442610689"
"1216","1636049497263423512"
"1217","1636045162911498240"
"1218","1636044326961573890"
"1219","1636041930701258752"
"1220","1636041283813748736"
"1221","1636039333810429952"
"1222","1636038758112935941"
"1223","1636038396085780485"
"1224","1636034934547652608"
"1225","1636030891121078274"
"1226","1636029487476293632"
"1227","1636027263773704193"
"1228","1636026103335641088"
"1229","1636023335455793152"
"1230","1636020503025418240"
"1231","1636017839072051200"
"1232","1636017634658463744"
"1233","1636017099767414785"
"1234","1636016937405755393"
"1235","1636016551445839874"
"1236","1636012021132009473"
"1237","1636010706335158273"
"1238","1636010656016023554"
"1239","1636000541716144131"
"1240","1636000386698887171"
"1241","1635997245446160385"
"1242","1635993509546147842"
"1243","1635981467967782914"
"1244","1635979986032025601"
"1245","1635978869118316545"
"1246","1635970635972083713"
"1247","1635968785306861569"
"1248","1635967830368862211"
"1249","1635966366095122433"
"1250","1635961557996716035"
"1251","1635958069078179840"
"1252","1635950130300964865"
"1253","1635948136706236416"
"1254","1635945007810068480"
"1255","1635929930725838849"
"1256","1635927645182361601"
"1257","1635923926365634561"
"1258","1635917127830863872"
"1259","1635914693561790464"
"1260","1635914691863035906"
"1261","1635913459488497665"
"1262","1635912708603146242"
"1263","1635884009824681985"
"1264","1635868858035716098"
"1265","1635858712077238272"
"1266","1635855120008200192"
"1267","1635838591355027457"
"1268","1635824984856641536"
"1269","1635823205179858947"
"1270","1635822070142574593"
"1271","1634643999582478338"
"1272","1634639314620502017"
"1273","1634632942369624071"
"1274","1634624150877749248"
"1275","1634616791765860358"
"1276","1634614443794366465"
"1277","1634614396621029382"
"1278","1634611493554601985"
"1279","1634609625994604544"
"1280","1634605342079238151"
"1281","1634598356306784257"
"1282","1634595048175067137"
"1283","1634594994743910405"
"1284","1634591992725360640"
"1285","1634591976845615108"
"1286","1634590595124527106"
"1287","1634585691517534208"
"1288","1634557970640977920"
"1289","1634553355325386752"
"1290","1634551015143010305"
"1291","1634550368657977347"
"1292","1634547820677017602"
"1293","1634547555143933953"
"1294","1634540881876230147"
"1295","1634539677301587970"
"1296","1634530432883605506"
"1297","1634504921323122689"
"1298","1634500438165790720"
"1299","1634497484708823041"
"1300","1634481707154919424"
"1301","1634479192480919554"
"1302","1634475414339960833"
"1303","1634411641176457217"
"1304","1634385979212546048"
"1305","1634351839234670592"
"1306","1634346288782233600"
"1307","1634341737530290179"
"1308","1634339690269626371"
"1309","1634338489801101313"
"1310","1634333006528692224"
"1311","1634329216840769536"
"1312","1634321754611937281"
"1313","1634318030384529409"
"1314","1634311285365002246"
"1315","1634298886402768896"
"1316","1634283262431449095"
"1317","1634282999683469312"
"1318","1634270848285655040"
"1319","1634268491556564992"
"1320","1634266939425017863"
"1321","1634262086984278037"
"1322","1634261835120517149"
"1323","1634261318940106754"
"1324","1634260438253707265"
"1325","1634260292472283162"
"1326","1634259990088130571"
"1327","1634238542250475520"
"1328","1634238209709203456"
"1329","1634236063496454158"
"1330","1634223197208866821"
"1331","1634220837371871233"
"1332","1634220297590013962"
"1333","1634217392170577920"
"1334","1634215239691501573"
"1335","1634215036565504000"
"1336","1634212414936760323"
"1337","1634212183419568130"
"1338","1634209610826407938"
"1339","1634208087346233348"
"1340","1634196166651813888"
"1341","1634178727864070144"
"1342","1634175990166372354"
"1343","1634168192154075138"
"1344","1634167216714203137"
"1345","1634165947714904064"
"1346","1634162100195999746"
"1347","1634159233938718721"
"1348","1634140155001929731"
"1349","1634138179073716225"
"1350","1634137797371084803"
"1351","1634133090951114757"
"1352","1634129384457007107"
"1353","1634124395546304513"
"1354","1634119313480359936"
"1355","1634117480871337985"
"1356","1634104322966405122"
"1357","1634099928124256258"
"1358","1634098501066936320"
"1359","1634092206385397760"
"1360","1634079684701876226"
"1361","1634076635396751360"
"1362","1634073676093042689"
"1363","1634071811770966018"
"1364","1634070961937842177"
"1365","1634057023649087488"
"1366","1634052563690553344"
"1367","1634027773697073153"
"1368","1634022088867553280"
"1369","1634014262367510530"
"1370","1633999429144289280"
"1371","1633997016966770688"
"1372","1633995364914151424"
"1373","1633994173073313794"
"1374","1633986122563944449"
"1375","1633983416075993091"
"1376","1633981719781974018"
"1377","1633980657931022336"
"1378","1633973010989449216"
"1379","1633972060077662208"
"1380","1633958585347584002"
"1381","1633957259515670528"
"1382","1633954220217978884"
"1383","1633953637868224512"
"1384","1633941154340167682"
"1385","1633940422996140033"
"1386","1633939448432869376"
"1387","1633930154631213061"
"1388","1633926929920282628"
"1389","1633926466172796932"
"1390","1633924463325597698"
"1391","1633924399777689608"
"1392","1633922274700001282"
"1393","1633921683361878016"
"1394","1633915658525081600"
"1395","1633903174804283392"
"1396","1633894816713981952"
"1397","1633892830677463041"
"1398","1633892012926615555"
"1399","1633886746722140160"
"1400","1633886722932047873"
"1401","1633883694728626176"
"1402","1633882642520375296"
"1403","1633879259185033218"
"1404","1633878387696758786"
"1405","1633868255273304064"
"1406","1633866507464605709"
"1407","1633866489861390338"
"1408","1633860739696844801"
"1409","1633857675489341442"
"1410","1633856406758539264"
"1411","1633854462875021315"
"1412","1633853532112846849"
"1413","1633851618889195524"
"1414","1633851288143249418"
"1415","1633851100448055297"
"1416","1633849536245383169"
"1417","1633846427498455040"
"1418","1633846234245996544"
"1419","1633835660481286147"
"1420","1633829512680210437"
"1421","1633826955043766273"
"1422","1633825279205597188"
"1423","1633824484997345281"
"1424","1633820451829850112"
"1425","1633819098013368322"
"1426","1633815692888662016"
"1427","1633813533929398274"
"1428","1633807695122690050"
"1429","1633806139216240641"
"1430","1633805420031557633"
"1431","1633804536539127809"
"1432","1633803693333118979"
"1433","1633802627103309824"
"1434","1633799190324170753"
"1435","1633798897347821568"
"1436","1633792464606699522"
"1437","1633785256418455553"
"1438","1633784704393519104"
"1439","1633782911802683392"
"1440","1633782779900043265"
"1441","1633780565353562115"
"1442","1633780320339128320"
"1443","1633777447291305984"
"1444","1633774738404175873"
"1445","1633772122739822594"
"1446","1633772103009726465"
"1447","1633770177509703682"
"1448","1633768297656205314"
"1449","1633767497596821505"
"1450","1633765286623969281"
"1451","1633759333866516480"
"1452","1633755182440890369"
"1453","1633753739847782400"
"1454","1633753536147120128"
"1455","1633753494065758211"
"1456","1633752854660886528"
"1457","1633752779159109632"
"1458","1633750827092541442"
"1459","1633747186214227968"
"1460","1633695259266887681"
"1461","1633685820157591552"
"1462","1633673001236348928"
"1463","1633660022990282757"
"1464","1633654176591872001"
"1465","1633653760680394753"
"1466","1633642019628122113"
"1467","1633638190924824580"
"1468","1633636360715116546"
"1469","1633636177478598657"
"1470","1633633708782628866"
"1471","1633621245261492232"
"1472","1633608367645110276"
"1473","1633606347026464775"
"1474","1633602226210963456"
"1475","1633586536435396610"
"1476","1633583006173614080"
"1477","1633565043475243012"
"1478","1633552903724998670"
"1479","1633551198480375811"
"1480","1633543301927141376"
"1481","1633542634072334361"
"1482","1633541997318348800"
"1483","1633541511739498513"
"1484","1633538143725969416"
"1485","1633537083095539722"
"1486","1633531197975322637"
"1487","1633530997638832128"
"1488","1633525418656423962"
"1489","1633524329878261761"
"1490","1633516626631962624"
"1491","1633510538700365845"
"1492","1633508753919156253"
"1493","1633507114080403456"
"1494","1633505354356228097"
"1495","1633499516635877376"
"1496","1633498834163707904"
"1497","1633498429262274561"
"1498","1633488105817751552"
"1499","1633483475972923394"
"1500","1633483122640560129"
"1501","1633480467696566273"
"1502","1633478313216712704"
"1503","1633476840697352192"
"1504","1633475950028439552"
"1505","1633472809019006978"
"1506","1633470678518177795"
"1507","1633466041803374599"
"1508","1633442030553628674"
"1509","1633441027661897730"
"1510","1633440865053028352"
"1511","1633435626396688386"
"1512","1633435499351228416"
"1513","1633434788475420680"
"1514","1633432971456774144"
"1515","1633405597122023426"
"1516","1633405292397379586"
"1517","1633401943543668736"
"1518","1633367636292534273"
"1519","1633361806956589056"
"1520","1633356838799327232"
"1521","1633355952563912705"
"1522","1633354640375836673"
"1523","1633341798113243136"
"1524","1633340121427877888"
"1525","1633317649819086851"
"1526","1633306165806264323"
"1527","1633301891827343360"
"1528","1633279850008985600"
"1529","1633273024764936193"
"1530","1633266302671540227"
"1531","1633256219506016257"
"1532","1633231557618966530"
"1533","1633226404849483776"
"1534","1633225317543473153"
"1535","1633223149889400833"
"1536","1633196084347674624"
"1537","1633188159268724736"
"1538","1633181272381218817"
"1539","1633180040723845120"
"1540","1633175251310747650"
"1541","1633170708711833600"
"1542","1633168377513660417"
"1543","1633163301591871519"
"1544","1633161942591475715"
"1545","1633161094029254658"
"1546","1633156440658440225"
"1547","1633137796847132672"
"1548","1633135246668341250"
"1549","1633129338928345089"
"1550","1633127487289847808"
"1551","1633127346743001090"
"1552","1633127128593059847"
"1553","1633122135504822274"
"1554","1633115442322579459"
"1555","1633108839229792256"
"1556","1633105327284420608"
"1557","1633102303111573505"
"1558","1633098945311195139"
"1559","1633096320469614593"
"1560","1633095088480956417"
"1561","1633094976597811200"
"1562","1633094744510275584"
"1563","1633083922060828674"
"1564","1633082839146061825"
"1565","1633081150951284743"
"1566","1633077890551037976"
"1567","1633073630677532672"
"1568","1633072166152355840"
"1569","1633067982627667975"
"1570","1633067599440273409"
"1571","1633066453074169856"
"1572","1633060606793097217"
"1573","1633060286017024001"
"1574","1633056476011847680"
"1575","1633027948218314754"
"1576","1633014970248994817"
"1577","1633014226120851462"
"1578","1632998878701051909"
"1579","1632991570529009664"
"1580","1632987746363899904"
"1581","1632987407456010240"
"1582","1632947849129328640"
"1583","1632929649251549186"
"1584","1632918726239481856"
"1585","1632917331998396420"
"1586","1632915449133383680"
"1587","1632906021667479553"
"1588","1632899022997409793"
"1589","1632897746104352770"
"1590","1632895093056126977"
